geo,time,wstatus,worktime,weekly_actual_hours
AT,2008,EMP,FT,43.0
AT,2009,EMP,FT,42.2
AT,2010,EMP,FT,42.1
AT,2011,EMP,FT,42.2
AT,2012,EMP,FT,41.8
AT,2013,EMP,FT,41.6
AT,2014,EMP,FT,41.4
AT,2015,EMP,FT,41.0
AT,2016,EMP,FT,41.1
AT,2017,EMP,FT,40.8
AT,2018,EMP,FT,40.9
AT,2019,EMP,FT,40.8
AT,2020,EMP,FT,38.8
AT,2021,EMP,FT,38.7
AT,2022,EMP,FT,38.8
AT,2023,EMP,FT,38.7
AT,2024,EMP,FT,39.1
AT,2025,EMP,FT,39.0
BE,2008,EMP,FT,40.8
BE,2009,EMP,FT,40.8
BE,2010,EMP,FT,41.2
BE,2011,EMP,FT,41.3
BE,2012,EMP,FT,41.0
BE,2013,EMP,FT,41.2
BE,2014,EMP,FT,41.0
BE,2015,EMP,FT,41.2
BE,2016,EMP,FT,41.2
BE,2017,EMP,FT,40.3
BE,2018,EMP,FT,40.2
BE,2019,EMP,FT,40.2
BE,2020,EMP,FT,39.1
BE,2021,EMP,FT,38.3
BE,2022,EMP,FT,38.2
BE,2023,EMP,FT,38.1
BE,2024,EMP,FT,37.8
BE,2025,EMP,FT,37.9
BG,2008,EMP,FT,41.4
BG,2009,EMP,FT,40.7
BG,2010,EMP,FT,40.9
BG,2011,EMP,FT,40.6
BG,2012,EMP,FT,40.5
BG,2013,EMP,FT,40.4
BG,2014,EMP,FT,40.5
BG,2015,EMP,FT,40.5
BG,2016,EMP,FT,40.6
BG,2017,EMP,FT,40.4
BG,2018,EMP,FT,40.2
BG,2019,EMP,FT,40.0
BG,2020,EMP,FT,39.7
BG,2021,EMP,FT,39.7
BG,2022,EMP,FT,39.4
BG,2023,EMP,FT,39.2
BG,2024,EMP,FT,39.2
BG,2025,EMP,FT,38.9
CY,2008,EMP,FT,40.4
CY,2009,EMP,FT,40.1
CY,2010,EMP,FT,40.6
CY,2011,EMP,FT,40.6
CY,2012,EMP,FT,40.8
CY,2013,EMP,FT,40.7
CY,2014,EMP,FT,40.5
CY,2015,EMP,FT,40.4
CY,2016,EMP,FT,40.8
CY,2017,EMP,FT,40.7
CY,2018,EMP,FT,40.2
CY,2019,EMP,FT,39.9
CY,2020,EMP,FT,39.5
CY,2021,EMP,FT,39.5
CY,2022,EMP,FT,39.7
CY,2023,EMP,FT,40.0
CY,2024,EMP,FT,39.5
CY,2025,EMP,FT,39.1
CZ,2008,EMP,FT,42.3
CZ,2009,EMP,FT,41.6
CZ,2010,EMP,FT,41.6
CZ,2011,EMP,FT,41.4
CZ,2012,EMP,FT,41.1
CZ,2013,EMP,FT,40.6
CZ,2014,EMP,FT,40.4
CZ,2015,EMP,FT,40.2
CZ,2016,EMP,FT,40.5
CZ,2017,EMP,FT,40.3
CZ,2018,EMP,FT,40.2
CZ,2019,EMP,FT,40.1
CZ,2020,EMP,FT,38.9
CZ,2021,EMP,FT,39.3
CZ,2022,EMP,FT,38.7
CZ,2023,EMP,FT,38.9
CZ,2024,EMP,FT,39.1
CZ,2025,EMP,FT,38.9
DE,2008,EMP,FT,42.2
DE,2009,EMP,FT,41.4
DE,2010,EMP,FT,41.7
DE,2011,EMP,FT,41.9
DE,2012,EMP,FT,41.7
DE,2013,EMP,FT,41.5
DE,2014,EMP,FT,41.4
DE,2015,EMP,FT,41.3
DE,2016,EMP,FT,41.3
DE,2017,EMP,FT,40.9
DE,2018,EMP,FT,40.8
DE,2019,EMP,FT,40.7
DE,2020,EMP,FT,39.4
DE,2021,EMP,FT,39.6
DE,2022,EMP,FT,39.5
DE,2023,EMP,FT,39.0
DE,2024,EMP,FT,38.9
DE,2025,EMP,FT,38.9
DK,2008,EMP,FT,39.2
DK,2009,EMP,FT,39.2
DK,2010,EMP,FT,39.6
DK,2011,EMP,FT,39.9
DK,2012,EMP,FT,39.6
DK,2013,EMP,FT,39.5
DK,2014,EMP,FT,39.4
DK,2015,EMP,FT,39.6
DK,2016,EMP,FT,38.9
DK,2017,EMP,FT,39.0
DK,2018,EMP,FT,38.6
DK,2019,EMP,FT,38.2
DK,2020,EMP,FT,38.1
DK,2021,EMP,FT,38.7
DK,2022,EMP,FT,38.1
DK,2023,EMP,FT,38.1
DK,2024,EMP,FT,37.9
DK,2025,EMP,FT,37.8
EE,2008,EMP,FT,40.6
EE,2009,EMP,FT,39.5
EE,2010,EMP,FT,40.5
EE,2011,EMP,FT,40.6
EE,2012,EMP,FT,40.3
EE,2013,EMP,FT,40.2
EE,2014,EMP,FT,39.8
EE,2015,EMP,FT,39.8
EE,2016,EMP,FT,40.2
EE,2017,EMP,FT,40.3
EE,2018,EMP,FT,39.8
EE,2019,EMP,FT,40.0
EE,2020,EMP,FT,39.2
EE,2021,EMP,FT,39.0
EE,2022,EMP,FT,38.9
EE,2023,EMP,FT,38.7
EE,2024,EMP,FT,38.6
EE,2025,EMP,FT,38.3
EL,2008,EMP,FT,42.2
EL,2009,EMP,FT,42.1
EL,2010,EMP,FT,42.2
EL,2011,EMP,FT,42.3
EL,2012,EMP,FT,42.5
EL,2013,EMP,FT,42.8
EL,2014,EMP,FT,42.7
EL,2015,EMP,FT,42.7
EL,2016,EMP,FT,43.1
EL,2017,EMP,FT,42.9
EL,2018,EMP,FT,42.6
EL,2019,EMP,FT,42.3
EL,2020,EMP,FT,41.7
EL,2021,EMP,FT,41.7
EL,2022,EMP,FT,41.3
EL,2023,EMP,FT,41.2
EL,2024,EMP,FT,41.1
EL,2025,EMP,FT,40.6
ES,2008,EMP,FT,41.0
ES,2009,EMP,FT,40.7
ES,2010,EMP,FT,40.7
ES,2011,EMP,FT,40.6
ES,2012,EMP,FT,40.5
ES,2013,EMP,FT,40.9
ES,2014,EMP,FT,40.7
ES,2015,EMP,FT,40.6
ES,2016,EMP,FT,40.4
ES,2017,EMP,FT,40.1
ES,2018,EMP,FT,40.3
ES,2019,EMP,FT,39.9
ES,2020,EMP,FT,39.1
ES,2021,EMP,FT,38.9
ES,2022,EMP,FT,39.1
ES,2023,EMP,FT,38.8
ES,2024,EMP,FT,38.9
ES,2025,EMP,FT,38.7
EU27_2020,2008,EMP,FT,41.0
EU27_2020,2009,EMP,FT,40.6
EU27_2020,2010,EMP,FT,40.8
EU27_2020,2011,EMP,FT,40.8
EU27_2020,2012,EMP,FT,40.6
EU27_2020,2013,EMP,FT,40.5
EU27_2020,2014,EMP,FT,40.4
EU27_2020,2015,EMP,FT,40.4
EU27_2020,2016,EMP,FT,40.4
EU27_2020,2017,EMP,FT,40.2
EU27_2020,2018,EMP,FT,40.1
EU27_2020,2019,EMP,FT,40.0
EU27_2020,2020,EMP,FT,39.1
EU27_2020,2021,EMP,FT,39.3
EU27_2020,2022,EMP,FT,39.3
EU27_2020,2023,EMP,FT,39.0
EU27_2020,2024,EMP,FT,38.8
EU27_2020,2025,EMP,FT,38.7
FI,2008,EMP,FT,39.2
FI,2009,EMP,FT,38.6
FI,2010,EMP,FT,39.0
FI,2011,EMP,FT,39.0
FI,2012,EMP,FT,38.8
FI,2013,EMP,FT,38.5
FI,2014,EMP,FT,38.4
FI,2015,EMP,FT,38.5
FI,2016,EMP,FT,38.8
FI,2017,EMP,FT,38.7
FI,2018,EMP,FT,38.5
FI,2019,EMP,FT,38.5
FI,2020,EMP,FT,38.3
FI,2021,EMP,FT,37.8
FI,2022,EMP,FT,37.4
FI,2023,EMP,FT,37.2
FI,2024,EMP,FT,37.2
FI,2025,EMP,FT,37.1
FR,2008,EMP,FT,39.6
FR,2009,EMP,FT,39.4
FR,2010,EMP,FT,39.8
FR,2011,EMP,FT,39.9
FR,2012,EMP,FT,39.6
FR,2013,EMP,FT,38.9
FR,2014,EMP,FT,38.8
FR,2015,EMP,FT,38.8
FR,2016,EMP,FT,39.1
FR,2017,EMP,FT,39.0
FR,2018,EMP,FT,39.0
FR,2019,EMP,FT,38.8
FR,2020,EMP,FT,38.2
FR,2021,EMP,FT,38.5
FR,2022,EMP,FT,38.7
FR,2023,EMP,FT,38.5
FR,2024,EMP,FT,38.3
FR,2025,EMP,FT,38.2
HR,2008,EMP,FT,41.5
HR,2009,EMP,FT,41.2
HR,2010,EMP,FT,41.3
HR,2011,EMP,FT,41.2
HR,2012,EMP,FT,40.7
HR,2013,EMP,FT,40.3
HR,2014,EMP,FT,40.4
HR,2015,EMP,FT,39.6
HR,2016,EMP,FT,39.7
HR,2017,EMP,FT,39.9
HR,2018,EMP,FT,39.7
HR,2019,EMP,FT,39.5
HR,2020,EMP,FT,39.1
HR,2021,EMP,FT,39.0
HR,2022,EMP,FT,38.8
HR,2023,EMP,FT,38.7
HR,2024,EMP,FT,38.3
HR,2025,EMP,FT,38.3
HU,2008,EMP,FT,40.8
HU,2009,EMP,FT,40.5
HU,2010,EMP,FT,40.5
HU,2011,EMP,FT,40.3
HU,2012,EMP,FT,39.7
HU,2013,EMP,FT,39.4
HU,2014,EMP,FT,39.3
HU,2015,EMP,FT,39.3
HU,2016,EMP,FT,39.8
HU,2017,EMP,FT,39.3
HU,2018,EMP,FT,38.8
HU,2019,EMP,FT,39.1
HU,2020,EMP,FT,38.9
HU,2021,EMP,FT,39.0
HU,2022,EMP,FT,39.3
HU,2023,EMP,FT,38.5
HU,2024,EMP,FT,38.1
HU,2025,EMP,FT,38.1
IE,2008,EMP,FT,39.9
IE,2009,EMP,FT,39.5
IE,2010,EMP,FT,39.8
IE,2011,EMP,FT,39.8
IE,2012,EMP,FT,39.9
IE,2013,EMP,FT,40.0
IE,2014,EMP,FT,40.0
IE,2015,EMP,FT,39.7
IE,2016,EMP,FT,40.0
IE,2017,EMP,FT,40.1
IE,2018,EMP,FT,40.5
IE,2019,EMP,FT,40.4
IE,2020,EMP,FT,39.6
IE,2021,EMP,FT,39.5
IE,2022,EMP,FT,39.3
IE,2023,EMP,FT,38.8
IE,2024,EMP,FT,38.3
IE,2025,EMP,FT,38.2
IT,2008,EMP,FT,40.3
IT,2009,EMP,FT,39.9
IT,2010,EMP,FT,40.1
IT,2011,EMP,FT,39.9
IT,2012,EMP,FT,39.5
IT,2013,EMP,FT,39.6
IT,2014,EMP,FT,39.6
IT,2015,EMP,FT,39.7
IT,2016,EMP,FT,39.9
IT,2017,EMP,FT,39.9
IT,2018,EMP,FT,40.1
IT,2019,EMP,FT,40.1
IT,2020,EMP,FT,38.8
IT,2021,EMP,FT,39.2
IT,2022,EMP,FT,39.2
IT,2023,EMP,FT,39.0
IT,2024,EMP,FT,38.8
IT,2025,EMP,FT,38.5
LT,2008,EMP,FT,40.4
LT,2009,EMP,FT,39.9
LT,2010,EMP,FT,39.9
LT,2011,EMP,FT,39.9
LT,2012,EMP,FT,39.8
LT,2013,EMP,FT,39.7
LT,2014,EMP,FT,39.6
LT,2015,EMP,FT,39.7
LT,2016,EMP,FT,39.7
LT,2017,EMP,FT,39.3
LT,2018,EMP,FT,39.5
LT,2019,EMP,FT,39.5
LT,2020,EMP,FT,39.0
LT,2021,EMP,FT,39.5
LT,2022,EMP,FT,39.3
LT,2023,EMP,FT,39.4
LT,2024,EMP,FT,39.4
LT,2025,EMP,FT,39.4
LU,2008,EMP,FT,40.4
LU,2009,EMP,FT,41.4
LU,2010,EMP,FT,41.4
LU,2011,EMP,FT,41.3
LU,2012,EMP,FT,41.8
LU,2013,EMP,FT,41.5
LU,2014,EMP,FT,41.5
LU,2015,EMP,FT,41.4
LU,2016,EMP,FT,41.2
LU,2017,EMP,FT,40.9
LU,2018,EMP,FT,40.6
LU,2019,EMP,FT,40.6
LU,2020,EMP,FT,39.8
LU,2021,EMP,FT,38.7
LU,2022,EMP,FT,38.2
LU,2023,EMP,FT,37.8
LU,2024,EMP,FT,38.1
LU,2025,EMP,FT,38.2
LV,2008,EMP,FT,40.8
LV,2009,EMP,FT,40.6
LV,2010,EMP,FT,40.2
LV,2011,EMP,FT,40.3
LV,2012,EMP,FT,40.1
LV,2013,EMP,FT,39.9
LV,2014,EMP,FT,40.0
LV,2015,EMP,FT,39.8
LV,2016,EMP,FT,40.3
LV,2017,EMP,FT,39.9
LV,2018,EMP,FT,39.9
LV,2019,EMP,FT,39.6
LV,2020,EMP,FT,39.3
LV,2021,EMP,FT,39.5
LV,2022,EMP,FT,39.7
LV,2023,EMP,FT,39.6
LV,2024,EMP,FT,39.5
LV,2025,EMP,FT,39.1
MT,2008,EMP,FT,41.3
MT,2009,EMP,FT,41.0
MT,2010,EMP,FT,40.6
MT,2011,EMP,FT,40.4
MT,2012,EMP,FT,40.4
MT,2013,EMP,FT,40.3
MT,2014,EMP,FT,40.1
MT,2015,EMP,FT,40.2
MT,2016,EMP,FT,40.7
MT,2017,EMP,FT,40.0
MT,2018,EMP,FT,40.3
MT,2019,EMP,FT,41.3
MT,2020,EMP,FT,39.9
MT,2021,EMP,FT,39.2
MT,2022,EMP,FT,39.0
MT,2023,EMP,FT,39.0
MT,2024,EMP,FT,39.1
MT,2025,EMP,FT,39.1
NL,2008,EMP,FT,41.3
NL,2009,EMP,FT,41.1
NL,2010,EMP,FT,41.2
NL,2011,EMP,FT,41.5
NL,2012,EMP,FT,41.3
NL,2013,EMP,FT,41.3
NL,2014,EMP,FT,41.7
NL,2015,EMP,FT,41.5
NL,2016,EMP,FT,41.7
NL,2017,EMP,FT,41.5
NL,2018,EMP,FT,41.3
NL,2019,EMP,FT,41.2
NL,2020,EMP,FT,40.3
NL,2021,EMP,FT,38.1
NL,2022,EMP,FT,38.1
NL,2023,EMP,FT,37.7
NL,2024,EMP,FT,37.6
NL,2025,EMP,FT,37.4
PL,2008,EMP,FT,41.9
PL,2009,EMP,FT,41.5
PL,2010,EMP,FT,41.4
PL,2011,EMP,FT,41.1
PL,2012,EMP,FT,41.1
PL,2013,EMP,FT,40.9
PL,2014,EMP,FT,41.1
PL,2015,EMP,FT,41.1
PL,2016,EMP,FT,41.2
PL,2017,EMP,FT,40.8
PL,2018,EMP,FT,40.2
PL,2019,EMP,FT,40.1
PL,2020,EMP,FT,39.6
PL,2021,EMP,FT,40.7
PL,2022,EMP,FT,40.4
PL,2023,EMP,FT,40.3
PL,2024,EMP,FT,39.9
PL,2025,EMP,FT,39.9
PT,2008,EMP,FT,40.4
PT,2009,EMP,FT,40.3
PT,2010,EMP,FT,40.5
PT,2011,EMP,FT,41.2
PT,2012,EMP,FT,41.3
PT,2013,EMP,FT,41.4
PT,2014,EMP,FT,41.4
PT,2015,EMP,FT,41.3
PT,2016,EMP,FT,40.6
PT,2017,EMP,FT,40.5
PT,2018,EMP,FT,40.4
PT,2019,EMP,FT,40.1
PT,2020,EMP,FT,39.1
PT,2021,EMP,FT,39.4
PT,2022,EMP,FT,39.2
PT,2023,EMP,FT,39.1
PT,2024,EMP,FT,38.9
PT,2025,EMP,FT,38.7
RO,2008,EMP,FT,41.2
RO,2009,EMP,FT,40.9
RO,2010,EMP,FT,40.9
RO,2011,EMP,FT,40.8
RO,2012,EMP,FT,40.7
RO,2013,EMP,FT,40.6
RO,2014,EMP,FT,40.6
RO,2015,EMP,FT,40.2
RO,2016,EMP,FT,40.3
RO,2017,EMP,FT,40.3
RO,2018,EMP,FT,40.2
RO,2019,EMP,FT,40.3
RO,2020,EMP,FT,39.7
RO,2021,EMP,FT,40.3
RO,2022,EMP,FT,40.1
RO,2023,EMP,FT,39.9
RO,2024,EMP,FT,39.2
RO,2025,EMP,FT,38.5
SE,2008,EMP,FT,39.6
SE,2009,EMP,FT,39.2
SE,2010,EMP,FT,39.9
SE,2011,EMP,FT,39.7
SE,2012,EMP,FT,39.5
SE,2013,EMP,FT,39.4
SE,2014,EMP,FT,39.2
SE,2015,EMP,FT,39.1
SE,2016,EMP,FT,39.4
SE,2017,EMP,FT,39.1
SE,2018,EMP,FT,39.0
SE,2019,EMP,FT,38.8
SE,2020,EMP,FT,37.8
SE,2021,EMP,FT,38.3
SE,2022,EMP,FT,38.4
SE,2023,EMP,FT,38.2
SE,2024,EMP,FT,38.2
SE,2025,EMP,FT,37.8
SI,2008,EMP,FT,41.5
SI,2009,EMP,FT,41.2
SI,2010,EMP,FT,41.1
SI,2011,EMP,FT,40.7
SI,2012,EMP,FT,40.5
SI,2013,EMP,FT,40.8
SI,2014,EMP,FT,40.9
SI,2015,EMP,FT,41.0
SI,2016,EMP,FT,40.5
SI,2017,EMP,FT,39.9
SI,2018,EMP,FT,40.1
SI,2019,EMP,FT,40.0
SI,2020,EMP,FT,40.4
SI,2021,EMP,FT,40.2
SI,2022,EMP,FT,39.9
SI,2023,EMP,FT,39.6
SI,2024,EMP,FT,39.5
SI,2025,EMP,FT,39.8
SK,2008,EMP,FT,40.4
SK,2009,EMP,FT,39.9
SK,2010,EMP,FT,40.3
SK,2011,EMP,FT,40.4
SK,2012,EMP,FT,40.4
SK,2013,EMP,FT,40.5
SK,2014,EMP,FT,40.0
SK,2015,EMP,FT,40.2
SK,2016,EMP,FT,40.1
SK,2017,EMP,FT,39.7
SK,2018,EMP,FT,39.8
SK,2019,EMP,FT,39.8
SK,2020,EMP,FT,39.2
SK,2021,EMP,FT,38.5
SK,2022,EMP,FT,38.4
SK,2023,EMP,FT,38.2
SK,2024,EMP,FT,38.6
SK,2025,EMP,FT,38.4
AT,2008,EMP,PT,20.6
AT,2009,EMP,PT,20.4
AT,2010,EMP,PT,20.5
AT,2011,EMP,PT,20.5
AT,2012,EMP,PT,20.6
AT,2013,EMP,PT,20.8
AT,2014,EMP,PT,20.5
AT,2015,EMP,PT,20.6
AT,2016,EMP,PT,20.7
AT,2017,EMP,PT,20.8
AT,2018,EMP,PT,21.1
AT,2019,EMP,PT,21.4
AT,2020,EMP,PT,20.6
AT,2021,EMP,PT,20.8
AT,2022,EMP,PT,21.3
AT,2023,EMP,PT,21.5
AT,2024,EMP,PT,21.6
AT,2025,EMP,PT,21.8
BE,2008,EMP,PT,23.1
BE,2009,EMP,PT,23.3
BE,2010,EMP,PT,23.5
BE,2011,EMP,PT,23.3
BE,2012,EMP,PT,23.6
BE,2013,EMP,PT,23.5
BE,2014,EMP,PT,23.7
BE,2015,EMP,PT,23.7
BE,2016,EMP,PT,23.9
BE,2017,EMP,PT,24.6
BE,2018,EMP,PT,24.5
BE,2019,EMP,PT,24.3
BE,2020,EMP,PT,24.3
BE,2021,EMP,PT,23.6
BE,2022,EMP,PT,23.6
BE,2023,EMP,PT,23.4
BE,2024,EMP,PT,23.2
BE,2025,EMP,PT,23.0
BG,2008,EMP,PT,22.3
BG,2009,EMP,PT,20.3
BG,2010,EMP,PT,20.7
BG,2011,EMP,PT,20.5
BG,2012,EMP,PT,20.3
BG,2013,EMP,PT,20.3
BG,2014,EMP,PT,20.4
BG,2015,EMP,PT,20.0
BG,2016,EMP,PT,19.9
BG,2017,EMP,PT,20.2
BG,2018,EMP,PT,20.4
BG,2019,EMP,PT,19.9
BG,2020,EMP,PT,19.5
BG,2021,EMP,PT,21.3
BG,2022,EMP,PT,20.3
BG,2023,EMP,PT,20.0
BG,2024,EMP,PT,19.7
BG,2025,EMP,PT,20.0
CY,2008,EMP,PT,20.0
CY,2009,EMP,PT,19.9
CY,2010,EMP,PT,19.7
CY,2011,EMP,PT,19.3
CY,2012,EMP,PT,19.7
CY,2013,EMP,PT,19.0
CY,2014,EMP,PT,19.1
CY,2015,EMP,PT,19.1
CY,2016,EMP,PT,18.9
CY,2017,EMP,PT,19.4
CY,2018,EMP,PT,19.9
CY,2019,EMP,PT,19.4
CY,2020,EMP,PT,18.9
CY,2021,EMP,PT,18.5
CY,2022,EMP,PT,18.3
CY,2023,EMP,PT,19.1
CY,2024,EMP,PT,19.1
CY,2025,EMP,PT,19.0
CZ,2008,EMP,PT,22.4
CZ,2009,EMP,PT,22.2
CZ,2010,EMP,PT,21.6
CZ,2011,EMP,PT,21.8
CZ,2012,EMP,PT,21.3
CZ,2013,EMP,PT,21.3
CZ,2014,EMP,PT,21.5
CZ,2015,EMP,PT,21.5
CZ,2016,EMP,PT,21.4
CZ,2017,EMP,PT,21.4
CZ,2018,EMP,PT,22.0
CZ,2019,EMP,PT,22.0
CZ,2020,EMP,PT,21.7
CZ,2021,EMP,PT,21.4
CZ,2022,EMP,PT,21.6
CZ,2023,EMP,PT,21.8
CZ,2024,EMP,PT,21.9
CZ,2025,EMP,PT,21.6
DE,2008,EMP,PT,18.7
DE,2009,EMP,PT,18.6
DE,2010,EMP,PT,18.9
DE,2011,EMP,PT,18.8
DE,2012,EMP,PT,18.9
DE,2013,EMP,PT,19.3
DE,2014,EMP,PT,19.6
DE,2015,EMP,PT,19.8
DE,2016,EMP,PT,20.0
DE,2017,EMP,PT,20.0
DE,2018,EMP,PT,20.2
DE,2019,EMP,PT,20.5
DE,2020,EMP,PT,21.0
DE,2021,EMP,PT,21.3
DE,2022,EMP,PT,21.4
DE,2023,EMP,PT,21.4
DE,2024,EMP,PT,21.5
DE,2025,EMP,PT,21.6
DK,2008,EMP,PT,23.2
DK,2009,EMP,PT,22.9
DK,2010,EMP,PT,23.2
DK,2011,EMP,PT,22.9
DK,2012,EMP,PT,22.4
DK,2013,EMP,PT,22.3
DK,2014,EMP,PT,21.0
DK,2015,EMP,PT,20.5
DK,2016,EMP,PT,21.5
DK,2017,EMP,PT,21.3
DK,2018,EMP,PT,20.7
DK,2019,EMP,PT,20.5
DK,2020,EMP,PT,20.7
DK,2021,EMP,PT,20.9
DK,2022,EMP,PT,20.7
DK,2023,EMP,PT,20.1
DK,2024,EMP,PT,20.2
DK,2025,EMP,PT,20.3
EE,2008,EMP,PT,20.9
EE,2009,EMP,PT,21.8
EE,2010,EMP,PT,21.9
EE,2011,EMP,PT,21.5
EE,2012,EMP,PT,21.1
EE,2013,EMP,PT,20.4
EE,2014,EMP,PT,20.9
EE,2015,EMP,PT,20.8
EE,2016,EMP,PT,21.3
EE,2017,EMP,PT,21.2
EE,2018,EMP,PT,21.1
EE,2019,EMP,PT,20.7
EE,2020,EMP,PT,20.4
EE,2021,EMP,PT,20.5
EE,2022,EMP,PT,21.3
EE,2023,EMP,PT,20.2
EE,2024,EMP,PT,21.2
EE,2025,EMP,PT,20.7
EL,2008,EMP,PT,19.8
EL,2009,EMP,PT,19.7
EL,2010,EMP,PT,20.1
EL,2011,EMP,PT,19.9
EL,2012,EMP,PT,20.0
EL,2013,EMP,PT,19.8
EL,2014,EMP,PT,19.9
EL,2015,EMP,PT,20.4
EL,2016,EMP,PT,20.5
EL,2017,EMP,PT,20.1
EL,2018,EMP,PT,20.2
EL,2019,EMP,PT,20.5
EL,2020,EMP,PT,20.3
EL,2021,EMP,PT,21.1
EL,2022,EMP,PT,21.0
EL,2023,EMP,PT,21.2
EL,2024,EMP,PT,21.3
EL,2025,EMP,PT,21.1
ES,2008,EMP,PT,19.0
ES,2009,EMP,PT,18.6
ES,2010,EMP,PT,18.5
ES,2011,EMP,PT,18.7
ES,2012,EMP,PT,18.3
ES,2013,EMP,PT,18.3
ES,2014,EMP,PT,18.5
ES,2015,EMP,PT,18.8
ES,2016,EMP,PT,18.8
ES,2017,EMP,PT,18.9
ES,2018,EMP,PT,19.3
ES,2019,EMP,PT,19.4
ES,2020,EMP,PT,19.5
ES,2021,EMP,PT,19.2
ES,2022,EMP,PT,19.7
ES,2023,EMP,PT,19.7
ES,2024,EMP,PT,19.9
ES,2025,EMP,PT,20.2
EU27_2020,2008,EMP,PT,20.9
EU27_2020,2009,EMP,PT,20.8
EU27_2020,2010,EMP,PT,21.0
EU27_2020,2011,EMP,PT,20.9
EU27_2020,2012,EMP,PT,20.9
EU27_2020,2013,EMP,PT,20.9
EU27_2020,2014,EMP,PT,20.9
EU27_2020,2015,EMP,PT,21.0
EU27_2020,2016,EMP,PT,21.2
EU27_2020,2017,EMP,PT,21.3
EU27_2020,2018,EMP,PT,21.4
EU27_2020,2019,EMP,PT,21.5
EU27_2020,2020,EMP,PT,21.6
EU27_2020,2021,EMP,PT,21.6
EU27_2020,2022,EMP,PT,21.8
EU27_2020,2023,EMP,PT,21.8
EU27_2020,2024,EMP,PT,21.8
EU27_2020,2025,EMP,PT,21.8
FI,2008,EMP,PT,21.3
FI,2009,EMP,PT,20.9
FI,2010,EMP,PT,21.6
FI,2011,EMP,PT,21.6
FI,2012,EMP,PT,21.3
FI,2013,EMP,PT,20.7
FI,2014,EMP,PT,20.8
FI,2015,EMP,PT,20.5
FI,2016,EMP,PT,20.5
FI,2017,EMP,PT,20.7
FI,2018,EMP,PT,20.6
FI,2019,EMP,PT,20.1
FI,2020,EMP,PT,20.3
FI,2021,EMP,PT,21.1
FI,2022,EMP,PT,20.6
FI,2023,EMP,PT,20.7
FI,2024,EMP,PT,20.7
FI,2025,EMP,PT,20.7
FR,2008,EMP,PT,22.7
FR,2009,EMP,PT,22.4
FR,2010,EMP,PT,22.5
FR,2011,EMP,PT,22.5
FR,2012,EMP,PT,22.6
FR,2013,EMP,PT,22.4
FR,2014,EMP,PT,22.2
FR,2015,EMP,PT,22.2
FR,2016,EMP,PT,22.3
FR,2017,EMP,PT,22.3
FR,2018,EMP,PT,22.5
FR,2019,EMP,PT,22.4
FR,2020,EMP,PT,22.4
FR,2021,EMP,PT,22.6
FR,2022,EMP,PT,22.8
FR,2023,EMP,PT,22.7
FR,2024,EMP,PT,22.6
FR,2025,EMP,PT,22.5
HR,2008,EMP,PT,20.5
HR,2009,EMP,PT,20.5
HR,2010,EMP,PT,20.0
HR,2011,EMP,PT,20.2
HR,2012,EMP,PT,19.3
HR,2013,EMP,PT,19.8
HR,2014,EMP,PT,19.5
HR,2015,EMP,PT,19.2
HR,2016,EMP,PT,19.6
HR,2017,EMP,PT,20.6
HR,2018,EMP,PT,20.0
HR,2019,EMP,PT,20.1
HR,2020,EMP,PT,20.2
HR,2021,EMP,PT,20.1
HR,2022,EMP,PT,21.2
HR,2023,EMP,PT,20.9
HR,2024,EMP,PT,20.6
HR,2025,EMP,PT,20.5
HU,2008,EMP,PT,24.2
HU,2009,EMP,PT,23.9
HU,2010,EMP,PT,24.3
HU,2011,EMP,PT,23.4
HU,2012,EMP,PT,23.1
HU,2013,EMP,PT,22.7
HU,2014,EMP,PT,22.3
HU,2015,EMP,PT,22.2
HU,2016,EMP,PT,21.8
HU,2017,EMP,PT,21.9
HU,2018,EMP,PT,21.2
HU,2019,EMP,PT,21.1
HU,2020,EMP,PT,21.6
HU,2021,EMP,PT,21.5
HU,2022,EMP,PT,21.4
HU,2023,EMP,PT,20.7
HU,2024,EMP,PT,21.0
HU,2025,EMP,PT,21.3
IE,2008,EMP,PT,19.2
IE,2009,EMP,PT,19.1
IE,2010,EMP,PT,18.8
IE,2011,EMP,PT,19.0
IE,2012,EMP,PT,19.3
IE,2013,EMP,PT,19.5
IE,2014,EMP,PT,19.5
IE,2015,EMP,PT,19.6
IE,2016,EMP,PT,19.6
IE,2017,EMP,PT,19.4
IE,2018,EMP,PT,19.1
IE,2019,EMP,PT,19.1
IE,2020,EMP,PT,19.3
IE,2021,EMP,PT,20.2
IE,2022,EMP,PT,19.9
IE,2023,EMP,PT,19.9
IE,2024,EMP,PT,19.5
IE,2025,EMP,PT,19.3
IT,2008,EMP,PT,21.2
IT,2009,EMP,PT,21.2
IT,2010,EMP,PT,21.4
IT,2011,EMP,PT,21.4
IT,2012,EMP,PT,21.1
IT,2013,EMP,PT,20.9
IT,2014,EMP,PT,20.8
IT,2015,EMP,PT,21.1
IT,2016,EMP,PT,21.3
IT,2017,EMP,PT,21.5
IT,2018,EMP,PT,21.8
IT,2019,EMP,PT,21.9
IT,2020,EMP,PT,21.5
IT,2021,EMP,PT,21.5
IT,2022,EMP,PT,22.0
IT,2023,EMP,PT,21.9
IT,2024,EMP,PT,22.4
IT,2025,EMP,PT,22.4
LT,2008,EMP,PT,23.5
