freq,nace_r2,wstatus,worktime,age,sex,unit,geo,time,value,geo_label
A,TOTAL,EMP,FT,Y20-64,T,HR,RO,2019,40.3,Romania
A,TOTAL,EMP,FT,Y20-64,T,HR,RO,2020,39.7,Romania
A,TOTAL,EMP,FT,Y20-64,T,HR,RO,2021,40.3,Romania
A,TOTAL,EMP,FT,Y20-64,T,HR,RO,2022,40.1,Romania
A,TOTAL,EMP,FT,Y20-64,T,HR,RO,2023,39.9,Romania
A,TOTAL,EMP,FT,Y20-64,T,HR,RO,2024,39.2,Romania
A,TOTAL,EMP,FT,Y20-64,T,HR,RO,2025,38.5,Romania
A,TOTAL,EMP,FT,Y20-64,T,HR,SE,2008,39.6,Sweden
A,TOTAL,EMP,FT,Y20-64,T,HR,SE,2009,39.2,Sweden
A,TOTAL,EMP,FT,Y20-64,T,HR,SE,2010,39.9,Sweden
A,TOTAL,EMP,FT,Y20-64,T,HR,SE,2011,39.7,Sweden
A,TOTAL,EMP,FT,Y20-64,T,HR,SE,2012,39.5,Sweden
A,TOTAL,EMP,FT,Y20-64,T,HR,SE,2013,39.4,Sweden
A,TOTAL,EMP,FT,Y20-64,T,HR,SE,2014,39.2,Sweden
A,TOTAL,EMP,FT,Y20-64,T,HR,SE,2015,39.1,Sweden
A,TOTAL,EMP,FT,Y20-64,T,HR,SE,2016,39.4,Sweden
A,TOTAL,EMP,FT,Y20-64,T,HR,SE,2017,39.1,Sweden
A,TOTAL,EMP,FT,Y20-64,T,HR,SE,2018,39.0,Sweden
A,TOTAL,EMP,FT,Y20-64,T,HR,SE,2019,38.8,Sweden
A,TOTAL,EMP,FT,Y20-64,T,HR,SE,2020,37.8,Sweden
A,TOTAL,EMP,FT,Y20-64,T,HR,SE,2021,38.3,Sweden
A,TOTAL,EMP,FT,Y20-64,T,HR,SE,2022,38.4,Sweden
A,TOTAL,EMP,FT,Y20-64,T,HR,SE,2023,38.2,Sweden
A,TOTAL,EMP,FT,Y20-64,T,HR,SE,2024,38.2,Sweden
A,TOTAL,EMP,FT,Y20-64,T,HR,SE,2025,37.8,Sweden
A,TOTAL,EMP,FT,Y20-64,T,HR,SI,2008,41.5,Slovenia
A,TOTAL,EMP,FT,Y20-64,T,HR,SI,2009,41.2,Slovenia
A,TOTAL,EMP,FT,Y20-64,T,HR,SI,2010,41.1,Slovenia
A,TOTAL,EMP,FT,Y20-64,T,HR,SI,2011,40.7,Slovenia
A,TOTAL,EMP,FT,Y20-64,T,HR,SI,2012,40.5,Slovenia
A,TOTAL,EMP,FT,Y20-64,T,HR,SI,2013,40.8,Slovenia
A,TOTAL,EMP,FT,Y20-64,T,HR,SI,2014,40.9,Slovenia
A,TOTAL,EMP,FT,Y20-64,T,HR,SI,2015,41.0,Slovenia
A,TOTAL,EMP,FT,Y20-64,T,HR,SI,2016,40.5,Slovenia
A,TOTAL,EMP,FT,Y20-64,T,HR,SI,2017,39.9,Slovenia
A,TOTAL,EMP,FT,Y20-64,T,HR,SI,2018,40.1,Slovenia
A,TOTAL,EMP,FT,Y20-64,T,HR,SI,2019,40.0,Slovenia
A,TOTAL,EMP,FT,Y20-64,T,HR,SI,2020,40.4,Slovenia
A,TOTAL,EMP,FT,Y20-64,T,HR,SI,2021,40.2,Slovenia
A,TOTAL,EMP,FT,Y20-64,T,HR,SI,2022,39.9,Slovenia
A,TOTAL,EMP,FT,Y20-64,T,HR,SI,2023,39.6,Slovenia
A,TOTAL,EMP,FT,Y20-64,T,HR,SI,2024,39.5,Slovenia
A,TOTAL,EMP,FT,Y20-64,T,HR,SI,2025,39.8,Slovenia
A,TOTAL,EMP,FT,Y20-64,T,HR,SK,2008,40.4,Slovakia
A,TOTAL,EMP,FT,Y20-64,T,HR,SK,2009,39.9,Slovakia
A,TOTAL,EMP,FT,Y20-64,T,HR,SK,2010,40.3,Slovakia
A,TOTAL,EMP,FT,Y20-64,T,HR,SK,2011,40.4,Slovakia
A,TOTAL,EMP,FT,Y20-64,T,HR,SK,2012,40.4,Slovakia
A,TOTAL,EMP,FT,Y20-64,T,HR,SK,2013,40.5,Slovakia
A,TOTAL,EMP,FT,Y20-64,T,HR,SK,2014,40.0,Slovakia
A,TOTAL,EMP,FT,Y20-64,T,HR,SK,2015,40.2,Slovakia
A,TOTAL,EMP,FT,Y20-64,T,HR,SK,2016,40.1,Slovakia
A,TOTAL,EMP,FT,Y20-64,T,HR,SK,2017,39.7,Slovakia
A,TOTAL,EMP,FT,Y20-64,T,HR,SK,2018,39.8,Slovakia
A,TOTAL,EMP,FT,Y20-64,T,HR,SK,2019,39.8,Slovakia
A,TOTAL,EMP,FT,Y20-64,T,HR,SK,2020,39.2,Slovakia
A,TOTAL,EMP,FT,Y20-64,T,HR,SK,2021,38.5,Slovakia
A,TOTAL,EMP,FT,Y20-64,T,HR,SK,2022,38.4,Slovakia
A,TOTAL,EMP,FT,Y20-64,T,HR,SK,2023,38.2,Slovakia
A,TOTAL,EMP,FT,Y20-64,T,HR,SK,2024,38.6,Slovakia
A,TOTAL,EMP,FT,Y20-64,T,HR,SK,2025,38.4,Slovakia
A,TOTAL,EMP,PT,Y20-64,T,HR,AT,2008,20.6,Austria
A,TOTAL,EMP,PT,Y20-64,T,HR,AT,2009,20.4,Austria
A,TOTAL,EMP,PT,Y20-64,T,HR,AT,2010,20.5,Austria
A,TOTAL,EMP,PT,Y20-64,T,HR,AT,2011,20.5,Austria
A,TOTAL,EMP,PT,Y20-64,T,HR,AT,2012,20.6,Austria
A,TOTAL,EMP,PT,Y20-64,T,HR,AT,2013,20.8,Austria
A,TOTAL,EMP,PT,Y20-64,T,HR,AT,2014,20.5,Austria
A,TOTAL,EMP,PT,Y20-64,T,HR,AT,2015,20.6,Austria
A,TOTAL,EMP,PT,Y20-64,T,HR,AT,2016,20.7,Austria
A,TOTAL,EMP,PT,Y20-64,T,HR,AT,2017,20.8,Austria
A,TOTAL,EMP,PT,Y20-64,T,HR,AT,2018,21.1,Austria
A,TOTAL,EMP,PT,Y20-64,T,HR,AT,2019,21.4,Austria
A,TOTAL,EMP,PT,Y20-64,T,HR,AT,2020,20.6,Austria
A,TOTAL,EMP,PT,Y20-64,T,HR,AT,2021,20.8,Austria
A,TOTAL,EMP,PT,Y20-64,T,HR,AT,2022,21.3,Austria
A,TOTAL,EMP,PT,Y20-64,T,HR,AT,2023,21.5,Austria
A,TOTAL,EMP,PT,Y20-64,T,HR,AT,2024,21.6,Austria
A,TOTAL,EMP,PT,Y20-64,T,HR,AT,2025,21.8,Austria
A,TOTAL,EMP,PT,Y20-64,T,HR,BE,2008,23.1,Belgium
A,TOTAL,EMP,PT,Y20-64,T,HR,BE,2009,23.3,Belgium
A,TOTAL,EMP,PT,Y20-64,T,HR,BE,2010,23.5,Belgium
A,TOTAL,EMP,PT,Y20-64,T,HR,BE,2011,23.3,Belgium
A,TOTAL,EMP,PT,Y20-64,T,HR,BE,2012,23.6,Belgium
A,TOTAL,EMP,PT,Y20-64,T,HR,BE,2013,23.5,Belgium
A,TOTAL,EMP,PT,Y20-64,T,HR,BE,2014,23.7,Belgium
A,TOTAL,EMP,PT,Y20-64,T,HR,BE,2015,23.7,Belgium
A,TOTAL,EMP,PT,Y20-64,T,HR,BE,2016,23.9,Belgium
A,TOTAL,EMP,PT,Y20-64,T,HR,BE,2017,24.6,Belgium
A,TOTAL,EMP,PT,Y20-64,T,HR,BE,2018,24.5,Belgium
A,TOTAL,EMP,PT,Y20-64,T,HR,BE,2019,24.3,Belgium
A,TOTAL,EMP,PT,Y20-64,T,HR,BE,2020,24.3,Belgium
A,TOTAL,EMP,PT,Y20-64,T,HR,BE,2021,23.6,Belgium
A,TOTAL,EMP,PT,Y20-64,T,HR,BE,2022,23.6,Belgium
A,TOTAL,EMP,PT,Y20-64,T,HR,BE,2023,23.4,Belgium
A,TOTAL,EMP,PT,Y20-64,T,HR,BE,2024,23.2,Belgium
A,TOTAL,EMP,PT,Y20-64,T,HR,BE,2025,23.0,Belgium
A,TOTAL,EMP,PT,Y20-64,T,HR,BG,2008,22.3,Bulgaria
A,TOTAL,EMP,PT,Y20-64,T,HR,BG,2009,20.3,Bulgaria
A,TOTAL,EMP,PT,Y20-64,T,HR,BG,2010,20.7,Bulgaria
A,TOTAL,EMP,PT,Y20-64,T,HR,BG,2011,20.5,Bulgaria
A,TOTAL,EMP,PT,Y20-64,T,HR,BG,2012,20.3,Bulgaria
A,TOTAL,EMP,PT,Y20-64,T,HR,BG,2013,20.3,Bulgaria
A,TOTAL,EMP,PT,Y20-64,T,HR,BG,2014,20.4,Bulgaria
A,TOTAL,EMP,PT,Y20-64,T,HR,BG,2015,20.0,Bulgaria
A,TOTAL,EMP,PT,Y20-64,T,HR,BG,2016,19.9,Bulgaria
A,TOTAL,EMP,PT,Y20-64,T,HR,BG,2017,20.2,Bulgaria
A,TOTAL,EMP,PT,Y20-64,T,HR,BG,2018,20.4,Bulgaria
A,TOTAL,EMP,PT,Y20-64,T,HR,BG,2019,19.9,Bulgaria
A,TOTAL,EMP,PT,Y20-64,T,HR,BG,2020,19.5,Bulgaria
A,TOTAL,EMP,PT,Y20-64,T,HR,BG,2021,21.3,Bulgaria
A,TOTAL,EMP,PT,Y20-64,T,HR,BG,2022,20.3,Bulgaria
A,TOTAL,EMP,PT,Y20-64,T,HR,BG,2023,20.0,Bulgaria
A,TOTAL,EMP,PT,Y20-64,T,HR,BG,2024,19.7,Bulgaria
A,TOTAL,EMP,PT,Y20-64,T,HR,BG,2025,20.0,Bulgaria
A,TOTAL,EMP,PT,Y20-64,T,HR,CY,2008,20.0,Cyprus
A,TOTAL,EMP,PT,Y20-64,T,HR,CY,2009,19.9,Cyprus
A,TOTAL,EMP,PT,Y20-64,T,HR,CY,2010,19.7,Cyprus
A,TOTAL,EMP,PT,Y20-64,T,HR,CY,2011,19.3,Cyprus
A,TOTAL,EMP,PT,Y20-64,T,HR,CY,2012,19.7,Cyprus
A,TOTAL,EMP,PT,Y20-64,T,HR,CY,2013,19.0,Cyprus
A,TOTAL,EMP,PT,Y20-64,T,HR,CY,2014,19.1,Cyprus
A,TOTAL,EMP,PT,Y20-64,T,HR,CY,2015,19.1,Cyprus
A,TOTAL,EMP,PT,Y20-64,T,HR,CY,2016,18.9,Cyprus
A,TOTAL,EMP,PT,Y20-64,T,HR,CY,2017,19.4,Cyprus
A,TOTAL,EMP,PT,Y20-64,T,HR,CY,2018,19.9,Cyprus
A,TOTAL,EMP,PT,Y20-64,T,HR,CY,2019,19.4,Cyprus
A,TOTAL,EMP,PT,Y20-64,T,HR,CY,2020,18.9,Cyprus
A,TOTAL,EMP,PT,Y20-64,T,HR,CY,2021,18.5,Cyprus
A,TOTAL,EMP,PT,Y20-64,T,HR,CY,2022,18.3,Cyprus
A,TOTAL,EMP,PT,Y20-64,T,HR,CY,2023,19.1,Cyprus
A,TOTAL,EMP,PT,Y20-64,T,HR,CY,2024,19.1,Cyprus
A,TOTAL,EMP,PT,Y20-64,T,HR,CY,2025,19.0,Cyprus
A,TOTAL,EMP,PT,Y20-64,T,HR,CZ,2008,22.4,Czechia
A,TOTAL,EMP,PT,Y20-64,T,HR,CZ,2009,22.2,Czechia
A,TOTAL,EMP,PT,Y20-64,T,HR,CZ,2010,21.6,Czechia
A,TOTAL,EMP,PT,Y20-64,T,HR,CZ,2011,21.8,Czechia
A,TOTAL,EMP,PT,Y20-64,T,HR,CZ,2012,21.3,Czechia
A,TOTAL,EMP,PT,Y20-64,T,HR,CZ,2013,21.3,Czechia
A,TOTAL,EMP,PT,Y20-64,T,HR,CZ,2014,21.5,Czechia
A,TOTAL,EMP,PT,Y20-64,T,HR,CZ,2015,21.5,Czechia
A,TOTAL,EMP,PT,Y20-64,T,HR,CZ,2016,21.4,Czechia
A,TOTAL,EMP,PT,Y20-64,T,HR,CZ,2017,21.4,Czechia
A,TOTAL,EMP,PT,Y20-64,T,HR,CZ,2018,22.0,Czechia
A,TOTAL,EMP,PT,Y20-64,T,HR,CZ,2019,22.0,Czechia
A,TOTAL,EMP,PT,Y20-64,T,HR,CZ,2020,21.7,Czechia
A,TOTAL,EMP,PT,Y20-64,T,HR,CZ,2021,21.4,Czechia
A,TOTAL,EMP,PT,Y20-64,T,HR,CZ,2022,21.6,Czechia
A,TOTAL,EMP,PT,Y20-64,T,HR,CZ,2023,21.8,Czechia
A,TOTAL,EMP,PT,Y20-64,T,HR,CZ,2024,21.9,Czechia
A,TOTAL,EMP,PT,Y20-64,T,HR,CZ,2025,21.6,Czechia
A,TOTAL,EMP,PT,Y20-64,T,HR,DE,2008,18.7,Germany
A,TOTAL,EMP,PT,Y20-64,T,HR,DE,2009,18.6,Germany
A,TOTAL,EMP,PT,Y20-64,T,HR,DE,2010,18.9,Germany
A,TOTAL,EMP,PT,Y20-64,T,HR,DE,2011,18.8,Germany
A,TOTAL,EMP,PT,Y20-64,T,HR,DE,2012,18.9,Germany
A,TOTAL,EMP,PT,Y20-64,T,HR,DE,2013,19.3,Germany
A,TOTAL,EMP,PT,Y20-64,T,HR,DE,2014,19.6,Germany
A,TOTAL,EMP,PT,Y20-64,T,HR,DE,2015,19.8,Germany
A,TOTAL,EMP,PT,Y20-64,T,HR,DE,2016,20.0,Germany
A,TOTAL,EMP,PT,Y20-64,T,HR,DE,2017,20.0,Germany
A,TOTAL,EMP,PT,Y20-64,T,HR,DE,2018,20.2,Germany
A,TOTAL,EMP,PT,Y20-64,T,HR,DE,2019,20.5,Germany
A,TOTAL,EMP,PT,Y20-64,T,HR,DE,2020,21.0,Germany
A,TOTAL,EMP,PT,Y20-64,T,HR,DE,2021,21.3,Germany
A,TOTAL,EMP,PT,Y20-64,T,HR,DE,2022,21.4,Germany
A,TOTAL,EMP,PT,Y20-64,T,HR,DE,2023,21.4,Germany
A,TOTAL,EMP,PT,Y20-64,T,HR,DE,2024,21.5,Germany
A,TOTAL,EMP,PT,Y20-64,T,HR,DE,2025,21.6,Germany
A,TOTAL,EMP,PT,Y20-64,T,HR,DK,2008,23.2,Denmark
A,TOTAL,EMP,PT,Y20-64,T,HR,DK,2009,22.9,Denmark
A,TOTAL,EMP,PT,Y20-64,T,HR,DK,2010,23.2,Denmark
A,TOTAL,EMP,PT,Y20-64,T,HR,DK,2011,22.9,Denmark
A,TOTAL,EMP,PT,Y20-64,T,HR,DK,2012,22.4,Denmark
A,TOTAL,EMP,PT,Y20-64,T,HR,DK,2013,22.3,Denmark
A,TOTAL,EMP,PT,Y20-64,T,HR,DK,2014,21.0,Denmark
A,TOTAL,EMP,PT,Y20-64,T,HR,DK,2015,20.5,Denmark
A,TOTAL,EMP,PT,Y20-64,T,HR,DK,2016,21.5,Denmark
A,TOTAL,EMP,PT,Y20-64,T,HR,DK,2017,21.3,Denmark
A,TOTAL,EMP,PT,Y20-64,T,HR,DK,2018,20.7,Denmark
A,TOTAL,EMP,PT,Y20-64,T,HR,DK,2019,20.5,Denmark
A,TOTAL,EMP,PT,Y20-64,T,HR,DK,2020,20.7,Denmark
A,TOTAL,EMP,PT,Y20-64,T,HR,DK,2021,20.9,Denmark
A,TOTAL,EMP,PT,Y20-64,T,HR,DK,2022,20.7,Denmark
A,TOTAL,EMP,PT,Y20-64,T,HR,DK,2023,20.1,Denmark
A,TOTAL,EMP,PT,Y20-64,T,HR,DK,2024,20.2,Denmark
A,TOTAL,EMP,PT,Y20-64,T,HR,DK,2025,20.3,Denmark
A,TOTAL,EMP,PT,Y20-64,T,HR,EE,2008,20.9,Estonia
A,TOTAL,EMP,PT,Y20-64,T,HR,EE,2009,21.8,Estonia
A,TOTAL,EMP,PT,Y20-64,T,HR,EE,2010,21.9,Estonia
A,TOTAL,EMP,PT,Y20-64,T,HR,EE,2011,21.5,Estonia
A,TOTAL,EMP,PT,Y20-64,T,HR,EE,2012,21.1,Estonia
A,TOTAL,EMP,PT,Y20-64,T,HR,EE,2013,20.4,Estonia
A,TOTAL,EMP,PT,Y20-64,T,HR,EE,2014,20.9,Estonia
A,TOTAL,EMP,PT,Y20-64,T,HR,EE,2015,20.8,Estonia
A,TOTAL,EMP,PT,Y20-64,T,HR,EE,2016,21.3,Estonia
A,TOTAL,EMP,PT,Y20-64,T,HR,EE,2017,21.2,Estonia
A,TOTAL,EMP,PT,Y20-64,T,HR,EE,2018,21.1,Estonia
A,TOTAL,EMP,PT,Y20-64,T,HR,EE,2019,20.7,Estonia
A,TOTAL,EMP,PT,Y20-64,T,HR,EE,2020,20.4,Estonia
A,TOTAL,EMP,PT,Y20-64,T,HR,EE,2021,20.5,Estonia
A,TOTAL,EMP,PT,Y20-64,T,HR,EE,2022,21.3,Estonia
A,TOTAL,EMP,PT,Y20-64,T,HR,EE,2023,20.2,Estonia
A,TOTAL,EMP,PT,Y20-64,T,HR,EE,2024,21.2,Estonia
A,TOTAL,EMP,PT,Y20-64,T,HR,EE,2025,20.7,Estonia
A,TOTAL,EMP,PT,Y20-64,T,HR,EL,2008,19.8,Greece
A,TOTAL,EMP,PT,Y20-64,T,HR,EL,2009,19.7,Greece
A,TOTAL,EMP,PT,Y20-64,T,HR,EL,2010,20.1,Greece
A,TOTAL,EMP,PT,Y20-64,T,HR,EL,2011,19.9,Greece
A,TOTAL,EMP,PT,Y20-64,T,HR,EL,2012,20.0,Greece
A,TOTAL,EMP,PT,Y20-64,T,HR,EL,2013,19.8,Greece
A,TOTAL,EMP,PT,Y20-64,T,HR,EL,2014,19.9,Greece
A,TOTAL,EMP,PT,Y20-64,T,HR,EL,2015,20.4,Greece
A,TOTAL,EMP,PT,Y20-64,T,HR,EL,2016,20.5,Greece
A,TOTAL,EMP,PT,Y20-64,T,HR,EL,2017,20.1,Greece
A,TOTAL,EMP,PT,Y20-64,T,HR,EL,2018,20.2,Greece
A,TOTAL,EMP,PT,Y20-64,T,HR,EL,2019,20.5,Greece
A,TOTAL,EMP,PT,Y20-64,T,HR,EL,2020,20.3,Greece
A,TOTAL,EMP,PT,Y20-64,T,HR,EL,2021,21.1,Greece
A,TOTAL,EMP,PT,Y20-64,T,HR,EL,2022,21.0,Greece
A,TOTAL,EMP,PT,Y20-64,T,HR,EL,2023,21.2,Greece
A,TOTAL,EMP,PT,Y20-64,T,HR,EL,2024,21.3,Greece
A,TOTAL,EMP,PT,Y20-64,T,HR,EL,2025,21.1,Greece
A,TOTAL,EMP,PT,Y20-64,T,HR,ES,2008,19.0,Spain
A,TOTAL,EMP,PT,Y20-64,T,HR,ES,2009,18.6,Spain
A,TOTAL,EMP,PT,Y20-64,T,HR,ES,2010,18.5,Spain
A,TOTAL,EMP,PT,Y20-64,T,HR,ES,2011,18.7,Spain
A,TOTAL,EMP,PT,Y20-64,T,HR,ES,2012,18.3,Spain
A,TOTAL,EMP,PT,Y20-64,T,HR,ES,2013,18.3,Spain
A,TOTAL,EMP,PT,Y20-64,T,HR,ES,2014,18.5,Spain
A,TOTAL,EMP,PT,Y20-64,T,HR,ES,2015,18.8,Spain
A,TOTAL,EMP,PT,Y20-64,T,HR,ES,2016,18.8,Spain
A,TOTAL,EMP,PT,Y20-64,T,HR,ES,2017,18.9,Spain
A,TOTAL,EMP,PT,Y20-64,T,HR,ES,2018,19.3,Spain
A,TOTAL,EMP,PT,Y20-64,T,HR,ES,2019,19.4,Spain
A,TOTAL,EMP,PT,Y20-64,T,HR,ES,2020,19.5,Spain
A,TOTAL,EMP,PT,Y20-64,T,HR,ES,2021,19.2,Spain
A,TOTAL,EMP,PT,Y20-64,T,HR,ES,2022,19.7,Spain
A,TOTAL,EMP,PT,Y20-64,T,HR,ES,2023,19.7,Spain
A,TOTAL,EMP,PT,Y20-64,T,HR,ES,2024,19.9,Spain
A,TOTAL,EMP,PT,Y20-64,T,HR,ES,2025,20.2,Spain
A,TOTAL,EMP,PT,Y20-64,T,HR,EU27_2020,2008,20.9,European Union - 27 countries (from 2020)
A,TOTAL,EMP,PT,Y20-64,T,HR,EU27_2020,2009,20.8,European Union - 27 countries (from 2020)
A,TOTAL,EMP,PT,Y20-64,T,HR,EU27_2020,2010,21.0,European Union - 27 countries (from 2020)
A,TOTAL,EMP,PT,Y20-64,T,HR,EU27_2020,2011,20.9,European Union - 27 countries (from 2020)
A,TOTAL,EMP,PT,Y20-64,T,HR,EU27_2020,2012,20.9,European Union - 27 countries (from 2020)
A,TOTAL,EMP,PT,Y20-64,T,HR,EU27_2020,2013,20.9,European Union - 27 countries (from 2020)
A,TOTAL,EMP,PT,Y20-64,T,HR,EU27_2020,2014,20.9,European Union - 27 countries (from 2020)
A,TOTAL,EMP,PT,Y20-64,T,HR,EU27_2020,2015,21.0,European Union - 27 countries (from 2020)
A,TOTAL,EMP,PT,Y20-64,T,HR,EU27_2020,2016,21.2,European Union - 27 countries (from 2020)
A,TOTAL,EMP,PT,Y20-64,T,HR,EU27_2020,2017,21.3,European Union - 27 countries (from 2020)
A,TOTAL,EMP,PT,Y20-64,T,HR,EU27_2020,2018,21.4,European Union - 27 countries (from 2020)
A,TOTAL,EMP,PT,Y20-64,T,HR,EU27_2020,2019,21.5,European Union - 27 countries (from 2020)
A,TOTAL,EMP,PT,Y20-64,T,HR,EU27_2020,2020,21.6,European Union - 27 countries (from 2020)
A,TOTAL,EMP,PT,Y20-64,T,HR,EU27_2020,2021,21.6,European Union - 27 countries (from 2020)
A,TOTAL,EMP,PT,Y20-64,T,HR,EU27_2020,2022,21.8,European Union - 27 countries (from 2020)
A,TOTAL,EMP,PT,Y20-64,T,HR,EU27_2020,2023,21.8,European Union - 27 countries (from 2020)
A,TOTAL,EMP,PT,Y20-64,T,HR,EU27_2020,2024,21.8,European Union - 27 countries (from 2020)
A,TOTAL,EMP,PT,Y20-64,T,HR,EU27_2020,2025,21.8,European Union - 27 countries (from 2020)
A,TOTAL,EMP,PT,Y20-64,T,HR,FI,2008,21.3,Finland
A,TOTAL,EMP,PT,Y20-64,T,HR,FI,2009,20.9,Finland
A,TOTAL,EMP,PT,Y20-64,T,HR,FI,2010,21.6,Finland
A,TOTAL,EMP,PT,Y20-64,T,HR,FI,2011,21.6,Finland
A,TOTAL,EMP,PT,Y20-64,T,HR,FI,2012,21.3,Finland
A,TOTAL,EMP,PT,Y20-64,T,HR,FI,2013,20.7,Finland
A,TOTAL,EMP,PT,Y20-64,T,HR,FI,2014,20.8,Finland
A,TOTAL,EMP,PT,Y20-64,T,HR,FI,2015,20.5,Finland
A,TOTAL,EMP,PT,Y20-64,T,HR,FI,2016,20.5,Finland
A,TOTAL,EMP,PT,Y20-64,T,HR,FI,2017,20.7,Finland
A,TOTAL,EMP,PT,Y20-64,T,HR,FI,2018,20.6,Finland
A,TOTAL,EMP,PT,Y20-64,T,HR,FI,2019,20.1,Finland
A,TOTAL,EMP,PT,Y20-64,T,HR,FI,2020,20.3,Finland
A,TOTAL,EMP,PT,Y20-64,T,HR,FI,2021,21.1,Finland
A,TOTAL,EMP,PT,Y20-64,T,HR,FI,2022,20.6,Finland
A,TOTAL,EMP,PT,Y20-64,T,HR,FI,2023,20.7,Finland
A,TOTAL,EMP,PT,Y20-64,T,HR,FI,2024,20.7,Finland
A,TOTAL,EMP,PT,Y20-64,T,HR,FI,2025,20.7,Finland
A,TOTAL,EMP,PT,Y20-64,T,HR,FR,2008,22.7,France
A,TOTAL,EMP,PT,Y20-64,T,HR,FR,2009,22.4,France
A,TOTAL,EMP,PT,Y20-64,T,HR,FR,2010,22.5,France
A,TOTAL,EMP,PT,Y20-64,T,HR,FR,2011,22.5,France
A,TOTAL,EMP,PT,Y20-64,T,HR,FR,2012,22.6,France
A,TOTAL,EMP,PT,Y20-64,T,HR,FR,2013,22.4,France
A,TOTAL,EMP,PT,Y20-64,T,HR,FR,2014,22.2,France
A,TOTAL,EMP,PT,Y20-64,T,HR,FR,2015,22.2,France
A,TOTAL,EMP,PT,Y20-64,T,HR,FR,2016,22.3,France
A,TOTAL,EMP,PT,Y20-64,T,HR,FR,2017,22.3,France
A,TOTAL,EMP,PT,Y20-64,T,HR,FR,2018,22.5,France
A,TOTAL,EMP,PT,Y20-64,T,HR,FR,2019,22.4,France
A,TOTAL,EMP,PT,Y20-64,T,HR,FR,2020,22.4,France
A,TOTAL,EMP,PT,Y20-64,T,HR,FR,2021,22.6,France
A,TOTAL,EMP,PT,Y20-64,T,HR,FR,2022,22.8,France
A,TOTAL,EMP,PT,Y20-64,T,HR,FR,2023,22.7,France
A,TOTAL,EMP,PT,Y20-64,T,HR,FR,2024,22.6,France
A,TOTAL,EMP,PT,Y20-64,T,HR,FR,2025,22.5,France
A,TOTAL,EMP,PT,Y20-64,T,HR,HR,2008,20.5,Croatia
A,TOTAL,EMP,PT,Y20-64,T,HR,HR,2009,20.5,Croatia
A,TOTAL,EMP,PT,Y20-64,T,HR,HR,2010,20.0,Croatia
A,TOTAL,EMP,PT,Y20-64,T,HR,HR,2011,20.2,Croatia
A,TOTAL,EMP,PT,Y20-64,T,HR,HR,2012,19.3,Croatia
A,TOTAL,EMP,PT,Y20-64,T,HR,HR,2013,19.8,Croatia
A,TOTAL,EMP,PT,Y20-64,T,HR,HR,2014,19.5,Croatia
A,TOTAL,EMP,PT,Y20-64,T,HR,HR,2015,19.2,Croatia
A,TOTAL,EMP,PT,Y20-64,T,HR,HR,2016,19.6,Croatia
A,TOTAL,EMP,PT,Y20-64,T,HR,HR,2017,20.6,Croatia
A,TOTAL,EMP,PT,Y20-64,T,HR,HR,2018,20.0,Croatia
A,TOTAL,EMP,PT,Y20-64,T,HR,HR,2019,20.1,Croatia
A,TOTAL,EMP,PT,Y20-64,T,HR,HR,2020,20.2,Croatia
A,TOTAL,EMP,PT,Y20-64,T,HR,HR,2021,20.1,Croatia
A,TOTAL,EMP,PT,Y20-64,T,HR,HR,2022,21.2,Croatia
A,TOTAL,EMP,PT,Y20-64,T,HR,HR,2023,20.9,Croatia
A,TOTAL,EMP,PT,Y20-64,T,HR,HR,2024,20.6,Croatia
A,TOTAL,EMP,PT,Y20-64,T,HR,HR,2025,20.5,Croatia
A,TOTAL,EMP,PT,Y20-64,T,HR,HU,2008,24.2,Hungary
A,TOTAL,EMP,PT,Y20-64,T,HR,HU,2009,23.9,Hungary
A,TOTAL,EMP,PT,Y20-64,T,HR,HU,2010,24.3,Hungary
A,TOTAL,EMP,PT,Y20-64,T,HR,HU,2011,23.4,Hungary
A,TOTAL,EMP,PT,Y20-64,T,HR,HU,2012,23.1,Hungary
A,TOTAL,EMP,PT,Y20-64,T,HR,HU,2013,22.7,Hungary
A,TOTAL,EMP,PT,Y20-64,T,HR,HU,2014,22.3,Hungary
A,TOTAL,EMP,PT,Y20-64,T,HR,HU,2015,22.2,Hungary
A,TOTAL,EMP,PT,Y20-64,T,HR,HU,2016,21.8,Hungary
A,TOTAL,EMP,PT,Y20-64,T,HR,HU,2017,21.9,Hungary
A,TOTAL,EMP,PT,Y20-64,T,HR,HU,2018,21.2,Hungary
A,TOTAL,EMP,PT,Y20-64,T,HR,HU,2019,21.1,Hungary
A,TOTAL,EMP,PT,Y20-64,T,HR,HU,2020,21.6,Hungary
A,TOTAL,EMP,PT,Y20-64,T,HR,HU,2021,21.5,Hungary
A,TOTAL,EMP,PT,Y20-64,T,HR,HU,2022,21.4,Hungary
A,TOTAL,EMP,PT,Y20-64,T,HR,HU,2023,20.7,Hungary
A,TOTAL,EMP,PT,Y20-64,T,HR,HU,2024,21.0,Hungary
A,TOTAL,EMP,PT,Y20-64,T,HR,HU,2025,21.3,Hungary
A,TOTAL,EMP,PT,Y20-64,T,HR,IE,2008,19.2,Ireland
A,TOTAL,EMP,PT,Y20-64,T,HR,IE,2009,19.1,Ireland
A,TOTAL,EMP,PT,Y20-64,T,HR,IE,2010,18.8,Ireland
A,TOTAL,EMP,PT,Y20-64,T,HR,IE,2011,19.0,Ireland
