freq,unit,na_item,geo,time,value,geo_label
A,CP_MPPS_EU27_2020,NLPR_HW,BE,2008,44.5,Belgium
A,CP_MPPS_EU27_2020,NLPR_HW,BE,2009,44.2,Belgium
A,CP_MPPS_EU27_2020,NLPR_HW,BE,2010,46.3,Belgium
A,CP_MPPS_EU27_2020,NLPR_HW,BE,2011,46.7,Belgium
A,CP_MPPS_EU27_2020,NLPR_HW,BE,2012,47.9,Belgium
A,CP_MPPS_EU27_2020,NLPR_HW,BE,2013,48.8,Belgium
A,CP_MPPS_EU27_2020,NLPR_HW,BE,2014,50.0,Belgium
A,CP_MPPS_EU27_2020,NLPR_HW,BE,2015,51.2,Belgium
A,CP_MPPS_EU27_2020,NLPR_HW,BE,2016,51.6,Belgium
A,CP_MPPS_EU27_2020,NLPR_HW,BE,2017,52.3,Belgium
A,CP_MPPS_EU27_2020,NLPR_HW,BE,2018,53.3,Belgium
A,CP_MPPS_EU27_2020,NLPR_HW,BE,2019,54.7,Belgium
A,CP_MPPS_EU27_2020,NLPR_HW,BE,2020,58.2,Belgium
A,CP_MPPS_EU27_2020,NLPR_HW,BE,2021,58.3,Belgium
A,CP_MPPS_EU27_2020,NLPR_HW,BE,2022,61.8,Belgium
A,CP_MPPS_EU27_2020,NLPR_HW,BE,2023,66.0,Belgium
A,CP_MPPS_EU27_2020,NLPR_HW,BE,2024,68.3,Belgium
A,CP_MPPS_EU27_2020,NLPR_HW,BG,2000,8.2,Bulgaria
A,CP_MPPS_EU27_2020,NLPR_HW,BG,2001,8.7,Bulgaria
A,CP_MPPS_EU27_2020,NLPR_HW,BG,2002,9.4,Bulgaria
A,CP_MPPS_EU27_2020,NLPR_HW,BG,2003,9.9,Bulgaria
A,CP_MPPS_EU27_2020,NLPR_HW,BG,2004,10.2,Bulgaria
A,CP_MPPS_EU27_2020,NLPR_HW,BG,2005,11.1,Bulgaria
A,CP_MPPS_EU27_2020,NLPR_HW,BG,2006,11.5,Bulgaria
A,CP_MPPS_EU27_2020,NLPR_HW,BG,2007,12.4,Bulgaria
A,CP_MPPS_EU27_2020,NLPR_HW,BG,2008,12.9,Bulgaria
A,CP_MPPS_EU27_2020,NLPR_HW,BG,2009,12.9,Bulgaria
A,CP_MPPS_EU27_2020,NLPR_HW,BG,2010,14.1,Bulgaria
A,CP_MPPS_EU27_2020,NLPR_HW,BG,2011,14.9,Bulgaria
A,CP_MPPS_EU27_2020,NLPR_HW,BG,2012,15.6,Bulgaria
A,CP_MPPS_EU27_2020,NLPR_HW,BG,2013,15.5,Bulgaria
A,CP_MPPS_EU27_2020,NLPR_HW,BG,2014,16.2,Bulgaria
A,CP_MPPS_EU27_2020,NLPR_HW,BG,2015,16.7,Bulgaria
A,CP_MPPS_EU27_2020,NLPR_HW,BG,2016,17.5,Bulgaria
A,CP_MPPS_EU27_2020,NLPR_HW,BG,2017,18.0,Bulgaria
A,CP_MPPS_EU27_2020,NLPR_HW,BG,2018,18.9,Bulgaria
A,CP_MPPS_EU27_2020,NLPR_HW,BG,2019,20.2,Bulgaria
A,CP_MPPS_EU27_2020,NLPR_HW,BG,2020,20.9,Bulgaria
A,CP_MPPS_EU27_2020,NLPR_HW,BG,2021,23.3,Bulgaria
A,CP_MPPS_EU27_2020,NLPR_HW,BG,2022,26.0,Bulgaria
A,CP_MPPS_EU27_2020,NLPR_HW,BG,2023,27.1,Bulgaria
A,CP_MPPS_EU27_2020,NLPR_HW,BG,2024,29.7,Bulgaria
A,CP_MPPS_EU27_2020,NLPR_HW,CY,2000,20.2,Cyprus
A,CP_MPPS_EU27_2020,NLPR_HW,CY,2001,21.2,Cyprus
A,CP_MPPS_EU27_2020,NLPR_HW,CY,2002,21.7,Cyprus
A,CP_MPPS_EU27_2020,NLPR_HW,CY,2003,22.0,Cyprus
A,CP_MPPS_EU27_2020,NLPR_HW,CY,2004,23.2,Cyprus
A,CP_MPPS_EU27_2020,NLPR_HW,CY,2005,24.8,Cyprus
A,CP_MPPS_EU27_2020,NLPR_HW,CY,2006,26.2,Cyprus
A,CP_MPPS_EU27_2020,NLPR_HW,CY,2007,27.4,Cyprus
A,CP_MPPS_EU27_2020,NLPR_HW,CY,2008,28.2,Cyprus
A,CP_MPPS_EU27_2020,NLPR_HW,CY,2009,27.7,Cyprus
A,CP_MPPS_EU27_2020,NLPR_HW,CY,2010,28.1,Cyprus
A,CP_MPPS_EU27_2020,NLPR_HW,CY,2011,28.2,Cyprus
A,CP_MPPS_EU27_2020,NLPR_HW,CY,2012,28.1,Cyprus
A,CP_MPPS_EU27_2020,NLPR_HW,CY,2013,28.2,Cyprus
A,CP_MPPS_EU27_2020,NLPR_HW,CY,2014,27.9,Cyprus
A,CP_MPPS_EU27_2020,NLPR_HW,CY,2015,28.9,Cyprus
A,CP_MPPS_EU27_2020,NLPR_HW,CY,2016,29.9,Cyprus
A,CP_MPPS_EU27_2020,NLPR_HW,CY,2017,30.6,Cyprus
A,CP_MPPS_EU27_2020,NLPR_HW,CY,2018,31.0,Cyprus
A,CP_MPPS_EU27_2020,NLPR_HW,CY,2019,31.6,Cyprus
A,CP_MPPS_EU27_2020,NLPR_HW,CY,2020,31.8,Cyprus
A,CP_MPPS_EU27_2020,NLPR_HW,CY,2021,33.2,Cyprus
A,CP_MPPS_EU27_2020,NLPR_HW,CY,2022,36.6,Cyprus
A,CP_MPPS_EU27_2020,NLPR_HW,CY,2023,39.3,Cyprus
A,CP_MPPS_EU27_2020,NLPR_HW,CY,2024,41.2,Cyprus
A,CP_MPPS_EU27_2020,NLPR_HW,CZ,2000,15.1,Czechia
A,CP_MPPS_EU27_2020,NLPR_HW,CZ,2001,17.0,Czechia
A,CP_MPPS_EU27_2020,NLPR_HW,CZ,2002,17.4,Czechia
A,CP_MPPS_EU27_2020,NLPR_HW,CZ,2003,18.9,Czechia
A,CP_MPPS_EU27_2020,NLPR_HW,CZ,2004,20.0,Czechia
A,CP_MPPS_EU27_2020,NLPR_HW,CZ,2005,20.8,Czechia
A,CP_MPPS_EU27_2020,NLPR_HW,CZ,2006,21.8,Czechia
A,CP_MPPS_EU27_2020,NLPR_HW,CZ,2007,23.6,Czechia
A,CP_MPPS_EU27_2020,NLPR_HW,CZ,2008,24.2,Czechia
A,CP_MPPS_EU27_2020,NLPR_HW,CZ,2009,24.0,Czechia
A,CP_MPPS_EU27_2020,NLPR_HW,CZ,2010,24.5,Czechia
A,CP_MPPS_EU27_2020,NLPR_HW,CZ,2011,25.2,Czechia
A,CP_MPPS_EU27_2020,NLPR_HW,CZ,2012,25.5,Czechia
A,CP_MPPS_EU27_2020,NLPR_HW,CZ,2013,26.3,Czechia
A,CP_MPPS_EU27_2020,NLPR_HW,CZ,2014,27.3,Czechia
A,CP_MPPS_EU27_2020,NLPR_HW,CZ,2015,28.6,Czechia
A,CP_MPPS_EU27_2020,NLPR_HW,CZ,2016,28.9,Czechia
A,CP_MPPS_EU27_2020,NLPR_HW,CZ,2017,30.4,Czechia
A,CP_MPPS_EU27_2020,NLPR_HW,CZ,2018,31.4,Czechia
A,CP_MPPS_EU27_2020,NLPR_HW,CZ,2019,33.2,Czechia
A,CP_MPPS_EU27_2020,NLPR_HW,CZ,2020,35.0,Czechia
A,CP_MPPS_EU27_2020,NLPR_HW,CZ,2021,35.2,Czechia
A,CP_MPPS_EU27_2020,NLPR_HW,CZ,2022,36.8,Czechia
A,CP_MPPS_EU27_2020,NLPR_HW,CZ,2023,39.4,Czechia
A,CP_MPPS_EU27_2020,NLPR_HW,CZ,2024,40.2,Czechia
A,CP_MPPS_EU27_2020,NLPR_HW,DE,2000,32.0,Germany
A,CP_MPPS_EU27_2020,NLPR_HW,DE,2001,33.6,Germany
A,CP_MPPS_EU27_2020,NLPR_HW,DE,2002,34.7,Germany
A,CP_MPPS_EU27_2020,NLPR_HW,DE,2003,36.3,Germany
A,CP_MPPS_EU27_2020,NLPR_HW,DE,2004,37.7,Germany
A,CP_MPPS_EU27_2020,NLPR_HW,DE,2005,38.8,Germany
A,CP_MPPS_EU27_2020,NLPR_HW,DE,2006,39.6,Germany
A,CP_MPPS_EU27_2020,NLPR_HW,DE,2007,40.9,Germany
A,CP_MPPS_EU27_2020,NLPR_HW,DE,2008,41.4,Germany
A,CP_MPPS_EU27_2020,NLPR_HW,DE,2009,40.4,Germany
A,CP_MPPS_EU27_2020,NLPR_HW,DE,2010,42.0,Germany
A,CP_MPPS_EU27_2020,NLPR_HW,DE,2011,43.7,Germany
A,CP_MPPS_EU27_2020,NLPR_HW,DE,2012,44.4,Germany
A,CP_MPPS_EU27_2020,NLPR_HW,DE,2013,45.1,Germany
A,CP_MPPS_EU27_2020,NLPR_HW,DE,2014,46.5,Germany
A,CP_MPPS_EU27_2020,NLPR_HW,DE,2015,47.2,Germany
A,CP_MPPS_EU27_2020,NLPR_HW,DE,2016,48.4,Germany
A,CP_MPPS_EU27_2020,NLPR_HW,DE,2017,50.0,Germany
A,CP_MPPS_EU27_2020,NLPR_HW,DE,2018,51.1,Germany
A,CP_MPPS_EU27_2020,NLPR_HW,DE,2019,51.6,Germany
A,CP_MPPS_EU27_2020,NLPR_HW,DE,2020,52.8,Germany
A,CP_MPPS_EU27_2020,NLPR_HW,DE,2021,55.0,Germany
A,CP_MPPS_EU27_2020,NLPR_HW,DE,2022,58.2,Germany
A,CP_MPPS_EU27_2020,NLPR_HW,DE,2023,61.0,Germany
A,CP_MPPS_EU27_2020,NLPR_HW,DE,2024,62.7,Germany
A,CP_MPPS_EU27_2020,NLPR_HW,DK,2000,31.5,Denmark
A,CP_MPPS_EU27_2020,NLPR_HW,DK,2001,32.0,Denmark
A,CP_MPPS_EU27_2020,NLPR_HW,DK,2002,33.2,Denmark
A,CP_MPPS_EU27_2020,NLPR_HW,DK,2003,34.0,Denmark
A,CP_MPPS_EU27_2020,NLPR_HW,DK,2004,36.4,Denmark
A,CP_MPPS_EU27_2020,NLPR_HW,DK,2005,37.6,Denmark
A,CP_MPPS_EU27_2020,NLPR_HW,DK,2006,39.0,Denmark
A,CP_MPPS_EU27_2020,NLPR_HW,DK,2007,40.4,Denmark
A,CP_MPPS_EU27_2020,NLPR_HW,DK,2008,41.9,Denmark
A,CP_MPPS_EU27_2020,NLPR_HW,DK,2009,41.8,Denmark
A,CP_MPPS_EU27_2020,NLPR_HW,DK,2010,45.6,Denmark
A,CP_MPPS_EU27_2020,NLPR_HW,DK,2011,46.1,Denmark
A,CP_MPPS_EU27_2020,NLPR_HW,DK,2012,46.9,Denmark
A,CP_MPPS_EU27_2020,NLPR_HW,DK,2013,48.1,Denmark
A,CP_MPPS_EU27_2020,NLPR_HW,DK,2014,49.2,Denmark
A,CP_MPPS_EU27_2020,NLPR_HW,DK,2015,50.2,Denmark
A,CP_MPPS_EU27_2020,NLPR_HW,DK,2016,50.8,Denmark
A,CP_MPPS_EU27_2020,NLPR_HW,DK,2017,53.4,Denmark
A,CP_MPPS_EU27_2020,NLPR_HW,DK,2018,55.0,Denmark
A,CP_MPPS_EU27_2020,NLPR_HW,DK,2019,55.6,Denmark
A,CP_MPPS_EU27_2020,NLPR_HW,DK,2020,58.6,Denmark
A,CP_MPPS_EU27_2020,NLPR_HW,DK,2021,61.4,Denmark
A,CP_MPPS_EU27_2020,NLPR_HW,DK,2022,65.4,Denmark
A,CP_MPPS_EU27_2020,NLPR_HW,DK,2023,65.4,Denmark
A,CP_MPPS_EU27_2020,NLPR_HW,DK,2024,70.5,Denmark
A,CP_MPPS_EU27_2020,NLPR_HW,EE,2000,9.4,Estonia
A,CP_MPPS_EU27_2020,NLPR_HW,EE,2001,10.2,Estonia
A,CP_MPPS_EU27_2020,NLPR_HW,EE,2002,11.4,Estonia
A,CP_MPPS_EU27_2020,NLPR_HW,EE,2003,12.4,Estonia
A,CP_MPPS_EU27_2020,NLPR_HW,EE,2004,13.6,Estonia
A,CP_MPPS_EU27_2020,NLPR_HW,EE,2005,15.0,Estonia
A,CP_MPPS_EU27_2020,NLPR_HW,EE,2006,16.1,Estonia
A,CP_MPPS_EU27_2020,NLPR_HW,EE,2007,18.3,Estonia
A,CP_MPPS_EU27_2020,NLPR_HW,EE,2008,18.7,Estonia
A,CP_MPPS_EU27_2020,NLPR_HW,EE,2009,19.5,Estonia
A,CP_MPPS_EU27_2020,NLPR_HW,EE,2010,21.2,Estonia
A,CP_MPPS_EU27_2020,NLPR_HW,EE,2011,21.8,Estonia
A,CP_MPPS_EU27_2020,NLPR_HW,EE,2012,22.9,Estonia
A,CP_MPPS_EU27_2020,NLPR_HW,EE,2013,23.6,Estonia
A,CP_MPPS_EU27_2020,NLPR_HW,EE,2014,24.6,Estonia
A,CP_MPPS_EU27_2020,NLPR_HW,EE,2015,24.4,Estonia
A,CP_MPPS_EU27_2020,NLPR_HW,EE,2016,25.2,Estonia
A,CP_MPPS_EU27_2020,NLPR_HW,EE,2017,26.2,Estonia
A,CP_MPPS_EU27_2020,NLPR_HW,EE,2018,28.7,Estonia
A,CP_MPPS_EU27_2020,NLPR_HW,EE,2019,30.0,Estonia
A,CP_MPPS_EU27_2020,NLPR_HW,EE,2020,31.5,Estonia
A,CP_MPPS_EU27_2020,NLPR_HW,EE,2021,34.5,Estonia
A,CP_MPPS_EU27_2020,NLPR_HW,EE,2022,35.6,Estonia
A,CP_MPPS_EU27_2020,NLPR_HW,EE,2023,36.0,Estonia
A,CP_MPPS_EU27_2020,NLPR_HW,EE,2024,37.1,Estonia
A,CP_MPPS_EU27_2020,NLPR_HW,EL,2000,18.2,Greece
A,CP_MPPS_EU27_2020,NLPR_HW,EL,2001,19.7,Greece
A,CP_MPPS_EU27_2020,NLPR_HW,EL,2002,20.8,Greece
A,CP_MPPS_EU27_2020,NLPR_HW,EL,2003,21.8,Greece
A,CP_MPPS_EU27_2020,NLPR_HW,EL,2004,22.8,Greece
A,CP_MPPS_EU27_2020,NLPR_HW,EL,2005,22.3,Greece
A,CP_MPPS_EU27_2020,NLPR_HW,EL,2006,24.1,Greece
A,CP_MPPS_EU27_2020,NLPR_HW,EL,2007,24.5,Greece
A,CP_MPPS_EU27_2020,NLPR_HW,EL,2008,25.3,Greece
A,CP_MPPS_EU27_2020,NLPR_HW,EL,2009,24.8,Greece
A,CP_MPPS_EU27_2020,NLPR_HW,EL,2010,24.4,Greece
A,CP_MPPS_EU27_2020,NLPR_HW,EL,2011,22.9,Greece
A,CP_MPPS_EU27_2020,NLPR_HW,EL,2012,22.1,Greece
A,CP_MPPS_EU27_2020,NLPR_HW,EL,2013,22.5,Greece
A,CP_MPPS_EU27_2020,NLPR_HW,EL,2014,22.5,Greece
A,CP_MPPS_EU27_2020,NLPR_HW,EL,2015,23.5,Greece
A,CP_MPPS_EU27_2020,NLPR_HW,EL,2016,22.5,Greece
A,CP_MPPS_EU27_2020,NLPR_HW,EL,2017,23.2,Greece
A,CP_MPPS_EU27_2020,NLPR_HW,EL,2018,22.5,Greece
A,CP_MPPS_EU27_2020,NLPR_HW,EL,2019,23.2,Greece
A,CP_MPPS_EU27_2020,NLPR_HW,EL,2020,23.8,Greece
A,CP_MPPS_EU27_2020,NLPR_HW,EL,2021,23.8,Greece
A,CP_MPPS_EU27_2020,NLPR_HW,EL,2022,25.3,Greece
A,CP_MPPS_EU27_2020,NLPR_HW,EL,2023,27.0,Greece
A,CP_MPPS_EU27_2020,NLPR_HW,EL,2024,27.7,Greece
A,CP_MPPS_EU27_2020,NLPR_HW,ES,2000,24.8,Spain
A,CP_MPPS_EU27_2020,NLPR_HW,ES,2001,25.5,Spain
A,CP_MPPS_EU27_2020,NLPR_HW,ES,2002,26.5,Spain
A,CP_MPPS_EU27_2020,NLPR_HW,ES,2003,27.1,Spain
A,CP_MPPS_EU27_2020,NLPR_HW,ES,2004,27.8,Spain
A,CP_MPPS_EU27_2020,NLPR_HW,ES,2005,29.0,Spain
A,CP_MPPS_EU27_2020,NLPR_HW,ES,2006,30.8,Spain
A,CP_MPPS_EU27_2020,NLPR_HW,ES,2007,32.2,Spain
A,CP_MPPS_EU27_2020,NLPR_HW,ES,2008,32.7,Spain
A,CP_MPPS_EU27_2020,NLPR_HW,ES,2009,33.0,Spain
A,CP_MPPS_EU27_2020,NLPR_HW,ES,2010,33.6,Spain
A,CP_MPPS_EU27_2020,NLPR_HW,ES,2011,34.1,Spain
A,CP_MPPS_EU27_2020,NLPR_HW,ES,2012,35.4,Spain
A,CP_MPPS_EU27_2020,NLPR_HW,ES,2013,36.3,Spain
A,CP_MPPS_EU27_2020,NLPR_HW,ES,2014,36.8,Spain
A,CP_MPPS_EU27_2020,NLPR_HW,ES,2015,37.4,Spain
A,CP_MPPS_EU27_2020,NLPR_HW,ES,2016,37.6,Spain
A,CP_MPPS_EU27_2020,NLPR_HW,ES,2017,38.7,Spain
A,CP_MPPS_EU27_2020,NLPR_HW,ES,2018,38.5,Spain
A,CP_MPPS_EU27_2020,NLPR_HW,ES,2019,39.3,Spain
A,CP_MPPS_EU27_2020,NLPR_HW,ES,2020,38.9,Spain
A,CP_MPPS_EU27_2020,NLPR_HW,ES,2021,40.8,Spain
A,CP_MPPS_EU27_2020,NLPR_HW,ES,2022,44.1,Spain
A,CP_MPPS_EU27_2020,NLPR_HW,ES,2023,47.5,Spain
A,CP_MPPS_EU27_2020,NLPR_HW,ES,2024,49.2,Spain
A,CP_MPPS_EU27_2020,NLPR_HW,EU27_2020,2000,24.6,European Union - 27 countries (from 2020)
A,CP_MPPS_EU27_2020,NLPR_HW,EU27_2020,2001,25.8,European Union - 27 countries (from 2020)
A,CP_MPPS_EU27_2020,NLPR_HW,EU27_2020,2002,27.0,European Union - 27 countries (from 2020)
A,CP_MPPS_EU27_2020,NLPR_HW,EU27_2020,2003,27.7,European Union - 27 countries (from 2020)
A,CP_MPPS_EU27_2020,NLPR_HW,EU27_2020,2004,28.7,European Union - 27 countries (from 2020)
A,CP_MPPS_EU27_2020,NLPR_HW,EU27_2020,2005,29.8,European Union - 27 countries (from 2020)
A,CP_MPPS_EU27_2020,NLPR_HW,EU27_2020,2006,31.0,European Union - 27 countries (from 2020)
A,CP_MPPS_EU27_2020,NLPR_HW,EU27_2020,2007,32.2,European Union - 27 countries (from 2020)
A,CP_MPPS_EU27_2020,NLPR_HW,EU27_2020,2008,32.9,European Union - 27 countries (from 2020)
A,CP_MPPS_EU27_2020,NLPR_HW,EU27_2020,2009,32.5,European Union - 27 countries (from 2020)
A,CP_MPPS_EU27_2020,NLPR_HW,EU27_2020,2010,34.0,European Union - 27 countries (from 2020)
A,CP_MPPS_EU27_2020,NLPR_HW,EU27_2020,2011,35.1,European Union - 27 countries (from 2020)
A,CP_MPPS_EU27_2020,NLPR_HW,EU27_2020,2012,35.7,European Union - 27 countries (from 2020)
A,CP_MPPS_EU27_2020,NLPR_HW,EU27_2020,2013,36.4,European Union - 27 countries (from 2020)
A,CP_MPPS_EU27_2020,NLPR_HW,EU27_2020,2014,37.0,European Union - 27 countries (from 2020)
A,CP_MPPS_EU27_2020,NLPR_HW,EU27_2020,2015,38.0,European Union - 27 countries (from 2020)
A,CP_MPPS_EU27_2020,NLPR_HW,EU27_2020,2016,38.4,European Union - 27 countries (from 2020)
A,CP_MPPS_EU27_2020,NLPR_HW,EU27_2020,2017,39.6,European Union - 27 countries (from 2020)
A,CP_MPPS_EU27_2020,NLPR_HW,EU27_2020,2018,40.5,European Union - 27 countries (from 2020)
A,CP_MPPS_EU27_2020,NLPR_HW,EU27_2020,2019,41.5,European Union - 27 countries (from 2020)
A,CP_MPPS_EU27_2020,NLPR_HW,EU27_2020,2020,42.8,European Union - 27 countries (from 2020)
A,CP_MPPS_EU27_2020,NLPR_HW,EU27_2020,2021,44.1,European Union - 27 countries (from 2020)
A,CP_MPPS_EU27_2020,NLPR_HW,EU27_2020,2022,46.8,European Union - 27 countries (from 2020)
A,CP_MPPS_EU27_2020,NLPR_HW,EU27_2020,2023,49.3,European Union - 27 countries (from 2020)
A,CP_MPPS_EU27_2020,NLPR_HW,EU27_2020,2024,51.1,European Union - 27 countries (from 2020)
A,CP_MPPS_EU27_2020,NLPR_HW,FI,2000,29.4,Finland
A,CP_MPPS_EU27_2020,NLPR_HW,FI,2001,30.2,Finland
A,CP_MPPS_EU27_2020,NLPR_HW,FI,2002,30.6,Finland
A,CP_MPPS_EU27_2020,NLPR_HW,FI,2003,31.3,Finland
A,CP_MPPS_EU27_2020,NLPR_HW,FI,2004,33.3,Finland
A,CP_MPPS_EU27_2020,NLPR_HW,FI,2005,34.2,Finland
A,CP_MPPS_EU27_2020,NLPR_HW,FI,2006,35.2,Finland
A,CP_MPPS_EU27_2020,NLPR_HW,FI,2007,37.8,Finland
A,CP_MPPS_EU27_2020,NLPR_HW,FI,2008,38.8,Finland
A,CP_MPPS_EU27_2020,NLPR_HW,FI,2009,37.4,Finland
A,CP_MPPS_EU27_2020,NLPR_HW,FI,2010,38.7,Finland
A,CP_MPPS_EU27_2020,NLPR_HW,FI,2011,39.8,Finland
A,CP_MPPS_EU27_2020,NLPR_HW,FI,2012,39.6,Finland
A,CP_MPPS_EU27_2020,NLPR_HW,FI,2013,39.9,Finland
A,CP_MPPS_EU27_2020,NLPR_HW,FI,2014,40.3,Finland
A,CP_MPPS_EU27_2020,NLPR_HW,FI,2015,41.2,Finland
A,CP_MPPS_EU27_2020,NLPR_HW,FI,2016,41.9,Finland
A,CP_MPPS_EU27_2020,NLPR_HW,FI,2017,43.9,Finland
A,CP_MPPS_EU27_2020,NLPR_HW,FI,2018,44.2,Finland
A,CP_MPPS_EU27_2020,NLPR_HW,FI,2019,44.6,Finland
A,CP_MPPS_EU27_2020,NLPR_HW,FI,2020,46.1,Finland
A,CP_MPPS_EU27_2020,NLPR_HW,FI,2021,48.1,Finland
A,CP_MPPS_EU27_2020,NLPR_HW,FI,2022,49.8,Finland
A,CP_MPPS_EU27_2020,NLPR_HW,FI,2023,51.6,Finland
A,CP_MPPS_EU27_2020,NLPR_HW,FI,2024,54.0,Finland
A,CP_MPPS_EU27_2020,NLPR_HW,FR,2000,33.2,France
A,CP_MPPS_EU27_2020,NLPR_HW,FR,2001,35.0,France
A,CP_MPPS_EU27_2020,NLPR_HW,FR,2002,36.8,France
A,CP_MPPS_EU27_2020,NLPR_HW,FR,2003,36.6,France
A,CP_MPPS_EU27_2020,NLPR_HW,FR,2004,37.2,France
A,CP_MPPS_EU27_2020,NLPR_HW,FR,2005,39.3,France
A,CP_MPPS_EU27_2020,NLPR_HW,FR,2006,40.9,France
A,CP_MPPS_EU27_2020,NLPR_HW,FR,2007,41.7,France
A,CP_MPPS_EU27_2020,NLPR_HW,FR,2008,42.0,France
A,CP_MPPS_EU27_2020,NLPR_HW,FR,2009,41.4,France
A,CP_MPPS_EU27_2020,NLPR_HW,FR,2010,42.9,France
A,CP_MPPS_EU27_2020,NLPR_HW,FR,2011,43.9,France
A,CP_MPPS_EU27_2020,NLPR_HW,FR,2012,43.9,France
A,CP_MPPS_EU27_2020,NLPR_HW,FR,2013,45.7,France
A,CP_MPPS_EU27_2020,NLPR_HW,FR,2014,46.3,France
A,CP_MPPS_EU27_2020,NLPR_HW,FR,2015,47.3,France
A,CP_MPPS_EU27_2020,NLPR_HW,FR,2016,47.6,France
A,CP_MPPS_EU27_2020,NLPR_HW,FR,2017,48.8,France
A,CP_MPPS_EU27_2020,NLPR_HW,FR,2018,49.7,France
A,CP_MPPS_EU27_2020,NLPR_HW,FR,2019,52.0,France
A,CP_MPPS_EU27_2020,NLPR_HW,FR,2020,53.6,France
A,CP_MPPS_EU27_2020,NLPR_HW,FR,2021,52.6,France
A,CP_MPPS_EU27_2020,NLPR_HW,FR,2022,53.3,France
A,CP_MPPS_EU27_2020,NLPR_HW,FR,2023,57.2,France
A,CP_MPPS_EU27_2020,NLPR_HW,FR,2024,58.4,France
A,CP_MPPS_EU27_2020,NLPR_HW,HR,2000,13.3,Croatia
A,CP_MPPS_EU27_2020,NLPR_HW,HR,2001,14.0,Croatia
A,CP_MPPS_EU27_2020,NLPR_HW,HR,2002,15.1,Croatia
A,CP_MPPS_EU27_2020,NLPR_HW,HR,2003,15.9,Croatia
A,CP_MPPS_EU27_2020,NLPR_HW,HR,2004,16.8,Croatia
A,CP_MPPS_EU27_2020,NLPR_HW,HR,2005,17.6,Croatia
A,CP_MPPS_EU27_2020,NLPR_HW,HR,2006,18.9,Croatia
A,CP_MPPS_EU27_2020,NLPR_HW,HR,2007,20.1,Croatia
A,CP_MPPS_EU27_2020,NLPR_HW,HR,2008,20.8,Croatia
A,CP_MPPS_EU27_2020,NLPR_HW,HR,2009,19.8,Croatia
A,CP_MPPS_EU27_2020,NLPR_HW,HR,2010,20.2,Croatia
A,CP_MPPS_EU27_2020,NLPR_HW,HR,2011,21.7,Croatia
A,CP_MPPS_EU27_2020,NLPR_HW,HR,2012,21.6,Croatia
A,CP_MPPS_EU27_2020,NLPR_HW,HR,2013,22.5,Croatia
A,CP_MPPS_EU27_2020,NLPR_HW,HR,2014,22.0,Croatia
A,CP_MPPS_EU27_2020,NLPR_HW,HR,2015,23.0,Croatia
A,CP_MPPS_EU27_2020,NLPR_HW,HR,2016,23.8,Croatia
A,CP_MPPS_EU27_2020,NLPR_HW,HR,2017,24.5,Croatia
A,CP_MPPS_EU27_2020,NLPR_HW,HR,2018,25.5,Croatia
A,CP_MPPS_EU27_2020,NLPR_HW,HR,2019,26.5,Croatia
A,CP_MPPS_EU27_2020,NLPR_HW,HR,2020,25.2,Croatia
A,CP_MPPS_EU27_2020,NLPR_HW,HR,2021,28.7,Croatia
A,CP_MPPS_EU27_2020,NLPR_HW,HR,2022,31.1,Croatia
A,CP_MPPS_EU27_2020,NLPR_HW,HR,2023,34.9,Croatia
A,CP_MPPS_EU27_2020,NLPR_HW,HR,2024,34.8,Croatia
A,CP_MPPS_EU27_2020,NLPR_HW,HU,2000,12.7,Hungary
A,CP_MPPS_EU27_2020,NLPR_HW,HU,2001,14.3,Hungary
A,CP_MPPS_EU27_2020,NLPR_HW,HU,2002,15.7,Hungary
A,CP_MPPS_EU27_2020,NLPR_HW,HU,2003,16.6,Hungary
A,CP_MPPS_EU27_2020,NLPR_HW,HU,2004,17.5,Hungary
A,CP_MPPS_EU27_2020,NLPR_HW,HU,2005,18.8,Hungary
A,CP_MPPS_EU27_2020,NLPR_HW,HU,2006,19.6,Hungary
A,CP_MPPS_EU27_2020,NLPR_HW,HU,2007,20.6,Hungary
A,CP_MPPS_EU27_2020,NLPR_HW,HU,2008,22.3,Hungary
A,CP_MPPS_EU27_2020,NLPR_HW,HU,2009,22.5,Hungary
A,CP_MPPS_EU27_2020,NLPR_HW,HU,2010,23.7,Hungary
A,CP_MPPS_EU27_2020,NLPR_HW,HU,2011,24.8,Hungary
A,CP_MPPS_EU27_2020,NLPR_HW,HU,2012,24.7,Hungary
A,CP_MPPS_EU27_2020,NLPR_HW,HU,2013,25.2,Hungary
A,CP_MPPS_EU27_2020,NLPR_HW,HU,2014,24.8,Hungary
A,CP_MPPS_EU27_2020,NLPR_HW,HU,2015,25.3,Hungary
A,CP_MPPS_EU27_2020,NLPR_HW,HU,2016,24.4,Hungary
A,CP_MPPS_EU27_2020,NLPR_HW,HU,2017,25.2,Hungary
A,CP_MPPS_EU27_2020,NLPR_HW,HU,2018,26.7,Hungary
A,CP_MPPS_EU27_2020,NLPR_HW,HU,2019,28.0,Hungary
A,CP_MPPS_EU27_2020,NLPR_HW,HU,2020,29.0,Hungary
A,CP_MPPS_EU27_2020,NLPR_HW,HU,2021,30.2,Hungary
A,CP_MPPS_EU27_2020,NLPR_HW,HU,2022,32.5,Hungary
A,CP_MPPS_EU27_2020,NLPR_HW,HU,2023,34.8,Hungary
